,5,6,7
95,3547.1852769999996,7057.8092799999995,1599.5059999999999
96,2455.017277,4819.761277,1422.706
97,2626.7672799999996,3164.5352799999996,1655.356
98,2485.3952799999997,4015.5392799999995,1846.0959999999998
99,2413.4372799999996,4841.709277,1337.002
100,2237.3012799999997,1621.6892799999998,1745.8519999999999
101,1283.73328,1835.3612799999999,1388.77
102,3454.3232769999995,4618.44928,1693.7679999999998
103,3366.8912799999994,6272.061277,1857.4199999999998
104,1519.4672799999998,2603.319277,1534.654
105,1936.7672799999998,860.54728,1835.7019999999998
106,1445.8952799999997,2625.495277,1805.7339999999997
107,3041.18128,6316.29928,1408.3059999999998
108,3594.1952799999995,5398.31128,1695.1519999999998
109,1961.6012769999998,4894.03528,1296.9959999999999
110,2384.331277,5649.7472769999995,1566.9879999999998
111,1724.5952799999998,4154.253277,1407.222
112,1707.9632769999998,935.961277,1651.0539999999999
113,2310.8732769999997,2435.613277,1914.944
114,3512.535277,5440.461276999999,1757.59
115,2026.7432769999998,6517.383277,1525.33
116,3372.4352769999996,4630.92328,1655.4299999999998
117,1699.6472769999998,923.14528,1757.1039999999998
118,2797.359277,3134.0432799999994,1599.5359999999998
119,1716.2792769999999,4954.203277,1316.138
120,2004.4532799999997,1668.8132799999998,1621.118
121,1741.1132799999998,2530.9052799999995,1377.252
122,1282.34728,1028.70928,1517.744
123,1393.3412769999998,1000.98928,1631.4019999999998
124,1465.4132769999999,2611.5212799999995,1607.5699999999997
125,2391.261277,1567.86328,1479.5339999999999
126,2105.6312799999996,4076.637277,1512.3039999999999
127,2387.103277,7296.315277,1517.156
128,2150.09728,3265.7132799999995,1432.7659999999998
129,3279.573277,4637.62528,1655.9759999999999
130,2527.0892769999996,5627.571277,1761.906
131,1904.6612799999998,4116.71728,1251.578
132,1573.5212769999998,3450.165277,1247.2179999999998
133,2517.38728,5624.68528,1675.322
134,1585.653277,951.0932799999999,1615.5559999999998
135,1518.19528,960.7952799999999,1966.9599999999998
136,1362.849277,2632.425277,1560.9619999999998
137,2916.555277,4724.9432799999995,1611.8039999999999
138,2522.8172769999996,7246.0772799999995,1276.172
139,2112.675277,1656.681277,1952.244
140,3196.52728,6302.32528,1726.764
141,2345.40928,6459.1712769999995,1577.264
142,2349.6812769999997,6460.557277,1518.296
143,2625.495277,7222.857277,1167.6
144,1387.797277,2637.969277,1558.792
145,2100.2012799999998,3275.4152799999997,1795.57
146,2459.06128,4016.9252799999995,1663.4159999999997
147,3009.3032799999996,3086.9192799999996,1638.84
148,2534.019277,4789.85728,1585.0639999999999
149,2436.88528,3208.8872799999995,1521.8539999999998
150,3108.8672799999995,5519.463277,1319.248
151,3143.745277,4683.59128,1557.0099999999998
152,2672.391277,3973.9592799999996,1608.234
153,2730.831277,2339.979277,1979.3959999999997
154,2646.2852769999995,4798.971277,1676.946
155,2718.2432799999997,6398.07328,1639.4199999999998
156,3110.4812799999995,6327.7292769999995,1892.384
157,2496.597277,4832.235277,1553.9699999999998
158,2721.0152799999996,2323.00528,1830.0759999999998
159,3088.3052769999995,5529.165277,1383.4
160,2526.975277,2385.60328,2016.6239999999998
161,2840.3252799999996,4747.11928,1456.732
162,2777.8412799999996,7132.6532799999995,1158.982
163,1778.6492769999998,4940.0012799999995,1591.732
164,3567.7472769999995,7045.449277,1487.0539999999999
165,1947.62728,6502.023279999999,1160.922
166,2097.4292769999997,2469.105277,1480.9199999999998
167,1950.51328,2496.2552799999994,1873.8039999999999
168,1343.331277,1825.6592799999999,1559.5819999999999
169,1867.353277,4941.501276999999,1625.802
170,1680.24328,1747.9292799999998,1565.154
171,2862.501277,6335.47528,1572.868
172,2737.761277,7163.14528,1474.2579999999998
173,1883.7572769999997,3330.9692769999997,1419.3819999999998
174,1950.3992799999999,4888.26328,1553.312
175,2298.171277,3254.739277,1851.556
176,3149.403277,7152.05728,1503.8079999999998
177,3537.3692799999994,4607.475277,1651.1499999999999
178,1382.2532769999998,1814.57128,1468.2419999999997
179,2540.9492769999997,4813.64728,1567.5359999999998
180,1899.2312769999999,874.40728,1727.8679999999997
181,3418.287277,5433.18928,1546.3519999999999
182,3132.771277,5518.077276999999,1474.09
183,2826.3512769999998,5583.10528,1488.426
184,3001.1012769999998,4726.55728,1445.2459999999999
185,2393.805277,3215.5892799999997,2047.1319999999998
186,2066.9372799999996,4880.4032799999995,1367.616
187,1832.7032769999998,2524.2032799999997,1560.452
188,1792.5092799999998,903.9692799999999,1593.124
189,2435.72728,3225.861277,1736.166
190,2308.1012769999998,3253.23928,1439.386
191,2066.937277,1667.7692769999999,1964.418
192,1573.5212769999998,1766.06128,1818.12
193,2220.441277,4857.99928,1469.772
194,3163.2632769999996,5504.10328,1426.8
195,2244.345277,4865.499277,1467.4899999999998
196,2683.707277,7178.505276999999,1459.8739999999998
197,1748.043277,4183.24528,1714.6419999999998
198,2600.5472769999997,3999.021277,1528.1419999999998
199,2352.453277,1592.81128,1551.144
200,1515.3092799999997,960.56728,1817.5219999999997
201,3133.9292769999997,5505.48928,1741.5779999999997
202,2032.17328,1667.4272799999999,1516.636
203,1488.9752769999998,3506.991277,1347.002
204,3441.849277,6255.08728,1828.3899999999999
205,1891.9592769999997,3318.1532799999995,1721.012
206,2554.6952799999995,5610.9392769999995,1727.966
207,2263.407277,4851.411277,1756.4439999999997
208,2773.7972769999997,2316.3032799999996,2000.79
209,3502.8332769999997,6259.587277,1383.0339999999997
210,3213.15928,3836.7452799999996,1666.924
211,1893.5732799999998,1703.8052769999997,1628.366
212,1373.82328,2633.6972799999994,1670.2799999999997
213,3588.4232799999995,7032.86128,1493.61
214,2525.7032769999996,7249.191277,1379.234
215,1214.5472799999998,1039.79728,1503.666
216,2058.5072769999997,4067.7512799999995,1613.9499999999998
217,3415.2872799999996,5448.66328,1628.462
218,2447.9732799999997,4818.03328,1474.1839999999997
219,2471.421277,4015.5392799999995,1833.5919999999999
220,1836.7472799999998,1693.5332799999999,1534.368
221,2312.2592769999997,1599.74128,1848.576
222,1717.55128,4949.70328,1622.972
223,1432.1492769999998,999.9452769999999,1771.4279999999999
224,2166.729277,4079.4092769999997,1756.764
225,2353.7252799999997,2413.0952799999995,1649.9179999999997
226,2171.00128,3259.7132799999995,1619.8259999999998
227,2937.345277,6284.42128,1307.43
228,1505.49328,960.56728,1732.7899999999997
229,3516.579277,7056.42328,1642.8519999999999
230,2089.113277,1648.25128,1734.908
231,2116.833277,4075.251277,1377.7279999999998
232,3469.569277,6256.70128,1500.5259999999998
233,1346.1032799999998,997.98928,1629.898
234,1961.601277,3312.951277,1535.444
235,2353.7252799999997,4838.937277,1876.9099999999999
236,2940.117277,4729.32928,1428.116
237,1732.79728,4951.203277,1392.5
238,2266.521277,2443.81528,1878.974
239,2493.825277,5609.43928,1703.0339999999999
240,1098.0092799999998,1068.90328,1727.3379999999997
241,1800.8252769999997,4127.80528,1238.418
242,2316.3032799999996,6572.8232769999995,1637.8899999999999
243,3322.53928,6283.1492769999995,1370.4739999999997
244,2685.093277,5616.36928,1210.222
245,1602.399277,3386.2952799999994,1729.7559999999999
246,2732.2172769999997,5617.869277,1457.5739999999998
247,2556.19528,3190.983277,1722.54
248,1753.58728,911.013277,1725.9039999999998
249,3128.4992799999995,4691.67928,1628.5739999999998
250,2316.417277,1623.3032799999999,2069.6059999999998
251,2337.0932799999996,2411.9372799999996,1605.0819999999999
252,2443.81528,1572.1352769999999,1642.6299999999999
253,2111.175277,1653.56728,1619.7939999999999
254,2751.50728,7152.1712769999995,1250.494
255,2299.671277,4041.9872769999997,1423.722
256,3451.4372799999996,6259.587277,1760.12
257,3464.253277,5445.66328,1605.922
258,1299.093277,1846.4492799999998,1617.2839999999999
259,1942.197277,4906.73728,1436.0939999999998
260,2919.327277,7069.011277,1148.9699999999998
261,3569.2472799999996,4584.95728,1689.8179999999998
262,1580.3372769999999,951.0932799999999,1884.1659999999997
263,1289.27728,1027.32328,1612.098
264,3078.6032799999994,4696.179277,1596.1539999999998
265,1960.1012799999999,864.93328,1785.7079999999999
266,987.129277,1926.951277,1863.2499999999998
267,2198.4932799999997,4059.6632799999993,1868.3239999999998
268,1667.7692769999999,1735.56928,1483.3079999999998
269,1342.05928,2644.7852799999996,1814.7819999999997
270,1299.093277,1026.0512769999998,1573.364
271,3456.9812799999995,7067.51128,1450.744
272,2864.93128,3110.4812799999995,1506.414
273,3542.9132799999998,7035.63328,1221.152
274,2504.7992799999997,7243.53328,1398.5899999999997
275,2721.1292799999997,2321.8472799999995,2056.406
276,1698.2612769999998,1731.18328,1757.018
277,2399.577277,4039.1012799999994,2005.622
278,2344.02328,1591.5392769999999,1793.9579999999999
279,2413.4372769999995,4028.0132799999997,1793.4379999999999
280,2500.7552769999998,4024.1972769999998,1732.9219999999998
281,1757.8592769999998,919.3292769999999,1848.994
282,3235.2212799999998,6272.87728,1760.4999999999998
283,2108.1752799999995,2468.7632799999997,1648.056
284,3482.0432769999998,5440.461276999999,1516.828
285,1681.629277,5889.41128,1093.2799999999997
286,1770.3332799999998,4148.59528,1497.9279999999999
287,3423.831277,7080.099276999999,1385.1499999999999
288,1285.11928,1836.8612769999997,1569.128
289,2804.289277,6366.19528,1493.876
290,3104.9372799999996,4702.76728,1557.4039999999998
291,2126.535277,1646.86528,1698.232
292,2775.29728,4776.567277,1262.4419999999998
293,2561.7392769999997,2363.769277,1617.57
294,1688.5592769999998,4179.08728,1570.31
295,2775.183277,5598.465276999999,1552.406
296,2499.0272769999997,3208.8872799999995,1902.5179999999998
297,2452.131277,2400.8492799999995,1829.156
298,2163.957277,4076.637277,1700.4119999999998
299,2869.4312769999997,4741.68928,1574.7879999999998
300,2148.939277,2468.877277,1803.494
301,3157.7192769999997,5504.10328,1684.894
302,2579.64328,3189.597277,1727.3379999999997
303,2080.683277,1670.5412769999998,1794.754
304,1762.0172769999997,910.89928,2083.6
305,3069.015277,4684.97728,1851.9379999999996
306,2163.8432799999996,3276.915277,1546.828
307,1929.7232769999998,3307.2932799999994,1412.8759999999997
308,1908.9332769999999,892.995277,1723.0999999999997
309,2339.979277,4022.2412799999997,1349.504
310,2920.71328,7059.19528,1202.416
311,2777.6132799999996,3953.283277,1528.2779999999998
312,3057.8132769999997,6324.5012799999995,1693.1999999999998
313,1714.77928,3368.2772799999993,1667.7299999999998
314,2057.2352769999998,849.9152799999999,1641.526
315,3299.091277,5475.339277,1341.4979999999998
316,1594.42528,2584.143277,1646.894
317,1383.5252799999998,2625.495277,1398.0199999999998
318,2285.8112799999994,3243.651277,1541.974
319,2768.253277,3157.719277,1832.692
320,3459.867277,4614.29128,1520.594
321,1939.0832799999998,4903.50928,1374.3999999999999
322,1771.719277,4139.007277,1305.8179999999998
323,1577.451277,1748.97328,1652.952
324,2590.7312799999995,2350.7252799999997,1930.292
325,3451.3232769999995,6255.31528,1727.414
326,1996.13728,3292.9772799999996,1643.3899999999999
327,3648.1352769999994,6230.3672799999995,1767.6879999999999
328,2698.9532769999996,6391.14328,1308.566
329,1488.8612799999999,1788.3512769999998,1466.456
330,2716.6292799999997,5570.63128,1847.7079999999999
331,1732.9112769999997,4179.429277,1640.386
332,1947.6272799999997,4104.24328,1450.6979999999999
333,2614.407277,5590.965279999999,1634.3359999999998
334,3010.8032769999995,5526.27928,1484.552
335,2380.05928,4017.039277,1525.0
336,3418.1732799999995,7069.011277,1742.69
337,1825.6592799999999,892.88128,1931.2519999999997
338,2547.879277,3204.7292799999996,1871.0439999999999
339,2405.00728,4826.463277,1490.3439999999998
340,1871.5112769999998,2520.04528,1750.8919999999998
341,2349.681277,4023.3992799999996,1495.644
342,2090.499277,847.14328,1865.572
343,2576.87128,7218.699277,1582.9959999999999
344,1997.6372769999998,2503.527277,1936.262
345,2064.165277,848.52928,1835.704
346,2168.115277,3272.4152799999997,1692.786
347,1364.2352769999998,1000.98928,1536.3199999999997
348,2265.135277,5661.87928,1705.196
349,1831.20328,4143.165277,1572.558
350,1377.9812799999997,2633.6972799999994,1733.196
351,1635.8912799999998,2575.4852799999994,1508.7019999999998
352,2391.2612799999997,4826.12128,1514.3419999999999
353,2072.36728,4903.1492769999995,1629.7379999999998
354,1838.4752769999998,902.697277,1997.054
355,2879.133277,7079.98528,1347.472
356,2168.115277,3264.3272799999995,1760.0219999999997
357,2493.825277,3204.7292799999996,1750.65
358,1958.71528,4104.24328,1346.182
359,2265.135277,5669.03728,1650.626
360,2309.487277,6567.16528,1679.69
361,2101.7012799999998,6490.93528,1521.9979999999998
362,2723.7872799999996,2338.593277,1740.0099999999998
363,3707.961277,6212.349279999999,1738.8359999999998
364,1804.86928,4942.887277,1578.2399999999998
365,3430.6472799999997,6259.47328,1728.1499999999999
366,2488.1672799999997,4815.14728,1613.3179999999998
367,1746.65728,4940.0012799999995,1205.288
368,3079.9892769999997,6309.14128,1754.7379999999998
369,2769.6392769999998,7129.88128,1384.376
370,2295.5132799999997,4033.3292799999995,1509.166
371,2324.61928,4837.43728,1257.24
372,3359.9612799999995,6259.01728,1686.27
373,3485.04328,7054.8092799999995,1451.176
374,2678.1632799999998,2326.00528,1822.0099999999998
375,2500.64128,4823.5772799999995,1297.9019999999998
376,2989.7852769999995,3098.0072799999994,1756.836
377,1628.9612769999999,945.54928,1529.926
378,2186.133277,1634.3912799999998,1902.368
379,2675.27728,2339.979277,1890.796
380,2468.8772769999996,6424.407279999999,1249.02
381,1702.3052799999998,919.557277,1585.924
382,2633.6972799999994,2353.7252799999997,1997.2519999999997
383,2427.1832799999997,4012.3112799999994,1723.1699999999998
384,2866.6592769999997,7098.00328,1416.6619999999998
385,3120.1832799999997,3879.7112799999995,1414.274
386,1265.71528,1023.1652799999999,1576.878
387,2980.19728,4751.50528,1514.3999999999999
388,2014.2692769999996,2491.053277,1528.7079999999999
389,2765.481277,3157.9472769999998,1671.7999999999997
390,2298.171277,4051.689277,1866.51
391,2660.0312769999996,2356.4972799999996,1998.414
392,1777.1492799999999,3342.057277,1415.772
393,3576.17728,4597.773277,1599.224
394,2811.219277,2280.2672799999996,1682.204
395,3380.7512799999995,4632.3092799999995,1789.538
396,2310.8732769999997,5662.221277,1615.464
397,1968.5312769999998,3308.6792799999994,1692.0059999999999
398,2485.5092769999997,6436.88128,1523.6319999999998
399,1914.477277,881.907277,1526.8039999999999
400,2801.4032799999995,6367.581279999999,1356.12
401,1588.6532799999998,2579.64328,1842.882
402,3084.2612769999996,4690.06528,1715.03
403,1971.303277,869.3192799999999,1971.21
404,2298.285277,1609.21528,1784.12
405,1577.5652799999998,4197.10528,1563.2379999999998
406,1832.58928,888.7232799999999,1526.232
407,2635.08328,6380.169277,1373.3619999999999
408,1907.43328,883.293277,1560.922
409,2873.589277,2299.6712799999996,1800.272
410,2111.17528,1655.18128,1965.34
411,2906.73928,2295.5132799999997,1692.004
412,2375.9012799999996,5651.133277,1451.848
413,2235.8012769999996,4864.1132769999995,1723.4339999999997
414,3215.8172799999998,4667.0732769999995,1524.396
415,2643.513277,4795.85728,1346.058
416,2075.253277,4087.725277,1518.892
417,1181.2832799999999,1870.01128,1818.7139999999997
418,1360.0772769999999,2644.7852799999996,1339.184
419,2321.84728,5659.33528,1591.8819999999998
420,1666.383277,933.303277,1854.3919999999998
421,2414.8232769999995,4030.899277,1771.858
422,2768.253277,3146.5172799999996,1841.0059999999999
423,2466.1052799999998,4816.41928,1522.308
424,2352.339277,1603.8992799999999,1887.0119999999997
425,1140.9752769999998,1890.80128,1410.664
426,2818.149277,4758.20728,1620.662
427,2819.535277,6352.33528,1566.3539999999998
428,2435.4992799999995,1591.42528,1751.588
429,2665.575277,5609.43928,1276.456
430,2385.60328,5631.7292769999995,1581.7379999999998
431,2677.821277,5590.03528,1629.244
432,2220.441277,4862.3852799999995,1443.042
433,2399.46328,1581.72328,1712.4779999999998
434,2745.96328,6385.599279999999,1584.356
435,2748.7352799999994,5559.54328,1643.83
436,3458.3672799999995,5438.9612799999995,1446.888
437,3444.5072769999997,4632.3092799999995,1537.126
438,3021.8912769999997,6328.773279999999,1657.49
439,1519.467277,6010.107277,1167.984
440,2637.9692769999997,6392.643277,1570.264
441,3756.3572799999997,7010.68528,1547.1539999999998
442,3286.617277,4646.2832769999995,1853.654
443,2701.725277,3168.6932799999995,1872.668
444,2093.2712770000003,4091.883277,1747.7759999999998
445,3574.7912799999995,6234.52528,1538.734
446,2858.343277,5547.06928,1559.3839999999998
447,2830.6232769999997,6349.563279999999,1602.772
448,1824.3872769999998,907.083277,2063.174
449,2267.7932769999998,1611.9872799999998,1649.984
450,1157.60728,1066.2452769999998,1480.5059999999999
451,1549.959277,967.72528,1820.152
452,1723.0952799999998,4151.36728,1340.9319999999998
453,1133.931277,1882.4852799999999,1391.9559999999997
454,3200.6852769999996,5500.059276999999,1533.906
455,3385.2512799999995,4630.92328,1474.1159999999998
456,2550.5372799999996,4799.5592799999995,1269.8439999999998
457,1743.999277,2544.9932799999997,1746.5299999999997
458,2549.2652769999995,2389.7612799999997,1818.172
459,2744.577277,7142.469276999999,1361.814
460,2023.8572799999997,4070.7512799999995,1243.5779999999997
461,2120.8772799999997,4073.7512799999995,1598.1239999999998
462,2186.13328,804.17728,1572.49
463,3643.8632769999995,7023.15928,1437.484
464,2414.823277,2411.9372799999996,1847.48
465,2013.9272769999998,3293.2052799999997,1477.7359999999999
466,3306.021277,4653.09928,1419.5279999999998
467,2647.671277,4783.15528,1532.136
468,2574.213277,6414.70528,1612.536
469,2797.359277,5584.605277,1253.6839999999997
470,2879.133277,3111.8672799999995,1690.82
471,1827.0452799999998,902.58328,1589.8439999999998
472,2721.0152799999996,2302.4432799999995,1635.694
473,2048.8052799999996,4076.5232799999994,1365.77
474,1969.803277,1678.74328,1900.0159999999998
475,1662.225277,2565.7832799999996,1621.7859999999998
476,3186.7112799999995,4688.0912769999995,1345.942
477,2509.0712769999996,3211.6592799999994,2036.9519999999998
478,2884.5632769999997,4739.03128,1527.624
479,2615.6792769999997,2349.5672799999998,1752.25
480,1974.0752769999997,3300.1352799999995,1359.85
481,2395.1912799999996,4035.057277,1655.4459999999997
482,2443.81528,5641.431277,1410.6879999999999
483,2249.7752769999997,6462.987279999999,1495.538
484,2079.29728,848.52928,1953.5159999999998
485,1695.3752799999997,937.347277,1500.896
486,1680.129277,2570.055277,1628.4199999999998
487,1917.13528,4909.623277,1247.67
488,1013.4632799999999,1911.5912799999999,1500.2579999999998
489,2209.69528,5678.73928,1496.724
490,2109.903277,834.783277,1670.1419999999998
491,2937.345277,3092.2352799999994,1457.9759999999999
492,2491.16728,2381.4452799999995,1576.2859999999998
493,2722.515277,7152.05728,1337.454
494,1868.62528,4899.57928,1230.434
495,3450.1652769999996,5434.57528,1693.818
496,2363.54128,3225.0632799999994,1823.062
497,2619.9512769999997,5603.89528,1651.0339999999999
498,2357.8832799999996,4835.82328,1817.1719999999998
499,2352.3392799999997,2408.9372799999996,1850.1839999999997
500,2863.887277,7099.503277,1377.056
501,2443.81528,2388.1472799999997,1725.4499999999998
502,1473.729277,970.4972799999999,1900.182
503,3275.5292769999996,4661.41528,1832.5279999999998
504,2177.7032799999997,4870.815277,1503.55
505,1816.07128,2527.089277,1720.3959999999997
506,1541.643277,6022.581276999999,1227.122
507,2210.96728,2442.42928,1552.406
508,2421.6392799999994,4838.82328,1531.706
509,1333.7432769999998,2651.7152799999994,1560.4059999999997
510,2094.54328,836.0552799999999,1567.1719999999998
511,3267.09928,5476.4972769999995,1500.042
512,3007.9172799999997,3992.091277,1730.9379999999999
513,3501.33328,6231.52528,1775.826
514,1279.689277,1027.4372769999998,1728.454
515,2515.6592769999997,4002.6092799999997,1773.984
516,2403.62128,2416.437277,2020.366
517,2195.607277,815.26528,1800.9979999999998
518,2808.4472769999998,6362.151277,1885.0819999999999
519,1526.2832799999999,969.225277,2052.388
520,2887.33528,5551.22728,1511.9639999999997
521,3028.821277,4718.355277,1443.8759999999997
522,2809.71928,7104.93328,1375.798
523,1992.0932799999998,3292.9772799999996,1812.0379999999998
524,3315.723277,4653.09928,1747.676
525,1712.1212769999997,926.259277,1683.398
526,2388.4892769999997,2408.9372799999996,1660.974
527,2549.265277,4001.2232799999997,1822.1119999999999
528,3178.3952799999997,6296.89528,1515.6459999999997
529,2213.73928,6454.67128,1269.14
530,1911.7052769999998,6499.2512799999995,1244.5439999999999
531,2199.879277,6474.30328,1484.244
532,2956.63528,4748.7332799999995,1191.72
533,2224.82728,5680.239277,1808.264
534,3183.93928,5497.287276999999,1590.0579999999998
535,2321.8472799999995,4841.59528,1535.1059999999998
536,2212.4672769999997,2453.2892799999995,1590.402
537,3226.791277,2233.14328,1662.454
538,2229.099277,3265.827277,1491.2279999999998
539,1594.1972799999999,2585.301277,1614.9679999999998
540,2177.93128,3275.4152799999997,1525.206
541,2131.9652799999994,1653.7952799999998,2062.874
542,1010.8052769999999,1098.00928,1625.8
543,2934.459277,6339.86128,1786.7839999999999
544,2561.6252769999996,6386.98528,1414.7899999999997
545,4033.671277,6130.57528,1690.5059999999999
546,2398.1912799999996,1583.2232769999998,1771.8279999999997
547,2604.705277,7204.839277,1320.824
548,3333.6272769999996,5473.725277,1844.8159999999998
549,2783.6132799999996,4776.45328,1259.254
550,2005.9532769999998,4109.901277,1708.9779999999998
551,1482.0452799999998,1779.9212799999998,1821.0679999999998
552,1774.4912769999999,4138.89328,1630.9299999999998
553,2629.539277,7176.54928,1334.1839999999997
554,2154.25528,3275.4152799999997,1548.514
555,2416.209277,2399.2352799999994,1840.8139999999999
556,1024.6652769999998,1095.23728,1566.1939999999997
557,3448.437277,6253.70128,1397.028
558,2901.19528,5554.1132769999995,1564.894
559,1979.61928,1694.3312769999998,1969.052
560,1903.2752799999998,881.79328,2061.924
561,3028.821277,4698.38128,1705.292
562,2802.7892799999995,4751.50528,1515.896
563,2452.13128,7287.999277,1228.368
564,1578.951277,1768.8332799999998,1599.1039999999998
565,2723.901277,7164.645277,1493.1899999999998
566,3287.88928,4657.371277,1809.664
567,2424.52528,5628.9572769999995,1823.8259999999998
568,2007.3392799999997,1667.65528,1550.2179999999998
569,2032.287277,4909.851277,1439.0819999999999
570,2109.789277,2471.649277,1997.774
571,2173.659277,6493.821277,1492.668
572,3390.5672769999996,5472.567277,1866.5939999999998
573,2323.347277,4840.20928,1721.224
574,2072.13928,4880.4032799999995,1570.9479999999999
575,3414.24328,5445.43528,1741.2579999999998
576,2065.323277,1669.04128,1989.9719999999998
577,2007.2252799999999,4898.1932799999995,1707.654
578,2022.4712769999999,1666.26928,1600.694
579,3102.2792799999997,6303.82528,1539.5559999999998
580,2301.17128,4852.797277,1583.28
581,2587.845277,5614.9832799999995,1343.502
582,3264.3272799999995,4633.23928,1749.7839999999999
583,3016.23328,4698.38128,1426.8899999999999
584,1985.3912799999998,873.591277,1494.9479999999999
585,2448.0872799999997,2405.00728,1614.916
586,2370.4712769999996,2428.5692799999997,1943.524
587,2776.4552799999997,5588.64928,1386.6139999999998
588,2739.1472799999997,7142.12728,1160.418
589,1806.3692769999998,4152.75328,1789.8159999999998
590,2181.9752769999996,5701.029277,1637.118
591,2473.035277,6424.407279999999,1477.884
592,1935.2672799999998,3308.6792799999994,1537.0839999999998
593,2931.9152799999997,7060.353279999999,1285.954
594,1667.65528,3362.847277,1351.072
595,3100.893277,2266.4072799999994,1954.0379999999998
596,1384.91128,1810.5272769999997,1625.9859999999999
597,2575.599277,6446.58328,1751.19
598,2088.9992799999995,2478.4652799999994,1625.0859999999998
